,source,target
114789,30150,38412
114790,31931,11891
114791,22095,20916
114792,16810,17738
114793,16810,41126
114794,16810,35231
114795,16810,40794
114796,30591,38199
114797,28627,26247
114798,28627,32747
114799,41120,18767
114800,31154,15014
114801,31154,35980
114802,38764,15817
114803,6750,7220
114804,6750,36322
114805,6750,30986
114806,7220,11954
114807,7220,34518
114808,7220,30986
114809,30986,11954
114810,35410,33498
114811,15634,22870
114812,15634,40044
114813,4841,10855
114814,4841,19325
114815,4841,23038
114816,4841,40452
114817,11460,38154
114818,12244,9894
114819,12244,27840
114820,12244,17080
114821,12244,27941
114822,12244,27813
114823,40834,14964
114824,40834,15546
114825,40834,18668
114826,40834,24871
114827,40834,35454
114828,34428,30484
114829,26208,22741
114830,26208,38331
114831,25097,11141
114832,25097,16825
114833,25097,18701
114834,25097,9435
114835,25097,35832
114836,7525,13212
114837,36505,28153
114838,36505,29545
114839,36505,38375
114840,29378,11358
114841,29378,29041
114842,8639,13728
114843,8639,23471
114844,9488,11946
114845,23750,23258
114846,6763,36956
114847,15368,20570
114848,15368,35074
114849,39223,24330
114850,39223,29464
114851,39223,40007
114852,30535,7860
114853,30535,11367
114854,30535,17026
114855,30535,38013
114856,24330,39604
114857,24330,23405
114858,37242,24384
114859,14362,7069
114860,14362,18332
114861,14362,34333
114862,14362,22850
114863,14362,26552
114864,26826,27898
114865,26826,24181
114866,26826,37725
114867,39755,30980
114868,39755,40226
114869,27757,10732
114870,27757,8989
114871,27757,16199
114872,27757,17494
114873,27757,41566
114874,27757,26232
114875,27757,39832
114876,27757,41397
114877,952,26577
114878,952,29842
114879,36491,29712
114880,36491,34530
114881,8580,7645
114882,8354,15727
114883,8354,30878
114884,8354,8533
114885,8354,8892
114886,8354,38115
114887,8354,13788
114888,8354,11686
114889,24773,11209
114890,24773,22341
114891,24773,41124
114892,14507,10080
114893,14507,22374
114894,14507,41497
114895,14507,21124
114896,14507,31898
114897,6769,14223
114898,32234,20595
114899,32234,32528
114900,6771,9363
114901,38906,12431
114902,28779,29349
114903,6776,10747
114904,13441,6791
114905,13441,8432
114906,13441,35473
114907,13441,16513
114908,13441,11656
114909,22047,17108
114910,22047,37108
114911,4356,29611
114912,40675,16231
114913,40675,18212
114914,40675,35777
114915,40675,31499
114916,40675,35994
114917,40675,39584
114918,7439,36045
114919,21503,6845
114920,6779,23273
114921,6779,41464
114922,6779,12504
114923,23273,25127
114924,41464,18694
114925,41464,22989
114926,41464,28999
114927,27816,34920
114928,11683,39401
114929,11683,10695
114930,11683,27259
114931,6783,17694
114932,6783,550
114933,6783,28594
114934,17694,19541
114935,17694,26388
114936,17694,38760
114937,17694,40199
114938,17694,36938
114939,17694,41214
114940,550,31525
114941,28594,21812
114942,6784,15510
114943,15510,33251
114944,15510,36152
114945,6785,12515
114946,12515,19824
114947,12515,23090
114948,29349,22093
114949,29349,25170
114950,29349,29997
114951,23847,9552
114952,23847,12793
114953,23847,13280
114954,23847,34920
114955,23847,41162
114956,6790,25150
114957,6790,32311
114958,25150,32311
114959,32311,36455
114960,32311,13962
114961,32311,22624
114962,6791,38074
114963,6791,39523
114964,6791,8432
114965,6791,8368
114966,6791,11656
114967,6791,35473
114968,38074,8432
114969,39523,17183
114970,8432,19835
114971,8432,11656
114972,8368,20882
114973,35473,27498
114974,35473,16513
114975,35473,11401
114976,6792,40841
114977,40841,41155
114978,3067,15798
114979,3067,39803
114980,7678,17579
114981,7678,24323
114982,7678,21405
114983,7678,19246
114984,7678,33872
114985,7678,33089
114986,6795,11455
114987,6795,30416
114988,6795,30679
114989,6795,33782
114990,6795,9651
114991,11455,33782
114992,11455,13083
114993,11455,34860
114994,30416,16716
114995,30416,31273
114996,30416,2983
114997,30416,31694
114998,30679,18972
114999,30679,22878
115000,30679,38924
115001,30679,37975
115002,33782,13083
115003,33782,34860
115004,9651,27291
115005,9651,18972
115006,9651,22878
115007,9651,37975
115008,6798,29350
115009,6798,19866
115010,19866,14991
115011,19866,18852
115012,19866,20786
115013,26554,11094
115014,26554,10622
115015,26554,29972
115016,26554,30018
115017,35622,15914
115018,25245,20401
115019,20764,29649
115020,12332,10318
115021,12332,27492
115022,12332,13767
115023,12332,30340
115024,12332,39309
115025,28637,22755
115026,28637,33242
115027,22739,16796
115028,22739,17127
115029,22739,40236
115030,22739,40772
115031,22739,41619
115032,22739,31171
115033,18711,30985
115034,33559,38868
115035,8066,21412
115036,2051,34812
115037,2051,26719
115038,2051,31799
115039,30909,20376
115040,25547,26683
115041,26110,35823
115042,35823,20103
115043,35823,34151
115044,8608,14733
115045,8608,30076
115046,17094,29592
115047,26607,21894
115048,26607,23948
115049,6807,13447
115050,13447,38323
115051,6808,5676
115052,5676,36861
115053,5676,7018
115054,6809,16565
115055,6809,37943
115056,37943,37065
115057,37943,38359
115058,23635,14655
115059,18648,881
115060,18662,7477
115061,18662,32747
115062,27758,8489
115063,27758,20860
115064,27758,25509
115065,34102,15781
115066,13670,38224
115067,13670,39532
115068,11577,17581
115069,11577,32610
115070,11577,39739
115071,11577,38691
115072,38038,21175
115073,38038,38556
115074,21175,8426
115075,21175,10118
115076,10118,29617
115077,39739,17581
115078,39739,18659
115079,39739,38691
115080,15226,13495
115081,15226,30661
115082,15226,35763
115083,21113,39283
115084,22125,7716
115085,22125,15101
115086,22125,28799
115087,27650,15282
115088,27650,22235
115089,27650,32697
115090,10544,18045
115091,40914,19748
115092,15535,19620
115093,19620,12811
115094,19620,34862
115095,13642,16147
115096,6823,9074
115097,6823,10444
115098,9074,10444
115099,9074,10903
115100,9074,13266
115101,9074,9917
115102,10444,18023
115103,10444,29314
115104,6824,9840
115105,6824,12783
115106,6824,36821
115107,9840,34760
115108,12783,14864
115109,12783,37188
115110,12783,12360
115111,36821,19712
115112,36821,9454
115113,38619,3101
115114,38619,40817
115115,40189,11705
115116,40189,29071
115117,6827,13142
115118,6827,28234
115119,13142,13636
115120,29016,21462
115121,29016,22958
115122,37788,16302
115123,37788,18618
115124,37788,19581
115125,37788,30659
115126,26327,7257
115127,26327,27254
115128,20622,12911
115129,9790,22059
115130,39492,11603
115131,39492,40121
115132,29906,9184
115133,29906,22564
115134,20438,32708
115135,29215,41253
115136,10401,25601
115137,10401,34998
115138,12814,9362
115139,12814,32131
115140,12814,40127
115141,12814,12966
115142,37163,16487
115143,37163,18589
115144,37163,37577
115145,6833,15869
115146,6833,27853
115147,15869,39243
115148,15869,18587
115149,15869,2776
115150,27853,13323
115151,6834,38657
115152,38657,29876
115153,38657,25035
115154,32033,23498
115155,32033,19491
115156,32033,36003
115157,17600,6896
115158,22151,39089
115159,22151,39087
115160,6838,27458
115161,27458,34088
115162,6839,36280
115163,6839,16005
115164,36280,18034
115165,36280,22432
115166,36280,29545
115167,36974,23360
115168,36974,30369
115169,9493,32806
115170,39514,38480
115171,6843,21898
115172,21898,29577
115173,6844,7317
115174,6844,38756
115175,7317,13210
115176,7317,37840
115177,38756,9743
115178,38756,10168
115179,38756,34671
115180,38756,39161
115181,6845,10002
115182,6845,2277
115183,10002,29218
115184,10002,11462
115185,10002,11718
115186,2277,7946
115187,2277,31004
115188,6846,13163
115189,6846,12200
115190,6846,22068
115191,6846,33312
115192,6846,29131
115193,6846,2371
115194,13163,21980
115195,13163,32598
115196,12200,10581
115197,12200,34863
115198,12200,29131
115199,12200,19385
115200,12200,34302
115201,22068,15364
115202,22068,23038
115203,33312,38944
115204,33312,41320
115205,29131,9489
115206,29131,19385
115207,29131,34863
115208,29131,35887
115209,29131,34302
115210,29131,40774
115211,6847,13032
115212,6847,5607
115213,6847,30897
115214,13032,33878
115215,13032,23518
115216,30897,27635
115217,28570,23394
115218,28570,26070
115219,34673,727
115220,34673,35551
115221,6851,29500
115222,6851,24601
115223,24770,8688
115224,24770,16433
115225,24770,18208
115226,24770,32227
115227,24770,36248
115228,24770,33376
115229,19636,18821
115230,15384,24433
115231,18821,38312
115232,10184,10901
115233,10184,24524
115234,19556,12051
115235,19556,27009
115236,9122,24656
115237,6856,16317
115238,6856,23846
115239,16317,23846
115240,16317,23463
115241,6857,15115
115242,6857,14224
115243,14224,27158
115244,14224,22276
115245,14224,30470
115246,14224,35525
115247,26529,30109
115248,23589,16486
115249,26397,9588
115250,33027,11500
115251,40576,12065
115252,40576,23655
115253,31731,24737
115254,30864,7698
115255,30864,14432
115256,30864,25817
115257,30864,9557
115258,30864,29709
115259,30864,36070
115260,6865,24371
115261,24371,20370
115262,24371,40281
115263,32179,36587
115264,32179,18535
115265,29971,6952
115266,29971,26984
115267,29971,30264
115268,22959,13440
115269,22959,19470
115270,22959,30169
115271,41095,17196
115272,41095,34154
115273,30264,17196
115274,6952,7240
115275,6952,17196
115276,6952,36057
115277,6952,18535
115278,6952,36587
115279,6952,26984
115280,6952,41436
115281,36587,18535
115282,26984,37061
115283,6869,20268
115284,20268,8449
115285,20268,6919
115286,34263,22258
115287,34263,34618
115288,23572,18617
115289,23572,22392
115290,23572,22668
115291,23572,28290
115292,23572,24113
115293,12144,9741
115294,12144,10304
115295,12144,22668
115296,12144,28290
115297,22668,28290
115298,6872,13768
115299,6872,20355
115300,13768,12149
115301,13768,31382
115302,16582,10185
115303,16582,21323
115304,16582,33869
115305,16582,41271
115306,10185,10651
115307,11209,10209
115308,11209,41124
115309,24160,10651
115310,24160,12013
115311,24160,13637
115312,24160,40075
115313,24160,35208
115314,16965,40128
115315,19446,9428
115316,19446,19350
115317,40219,17891
115318,18408,7540
115319,18408,39111
115320,18583,34217
115321,14380,15582
115322,6887,26636
115323,6887,6550
115324,26636,9525
115325,26636,18874
115326,6550,13817
115327,21829,23243
115328,21829,14215
115329,26484,8276
115330,33788,9908
115331,30183,39594
115332,30183,31932
115333,30183,34905
115334,39594,8937
115335,39594,10845
115336,39594,34650
115337,39594,40055
115338,6890,18271
115339,6890,24990
115340,6890,20466
115341,18271,4984
115342,18271,30744
115343,20466,16595
115344,20466,27866
115345,34806,14159
115346,34806,35368
115347,34806,32981
115348,34495,34828
115349,34495,16640
115350,34828,16640
115351,34828,38028
115352,6892,35591
115353,6892,15865
115354,15865,35318
115355,38471,12008
115356,38471,21173
115357,38471,24150
115358,38471,30977
115359,6896,30273
115360,6896,16603
115361,6896,15854
115362,6896,22741
115363,6896,39056
115364,30273,13885
115365,30273,16603
115366,30273,28120
115367,30273,30248
115368,16603,30248
115369,15854,9394
115370,15854,17579
115371,15854,18136
115372,15854,26912
115373,22741,38331
115374,22741,25521
115375,39056,20797
115376,6899,8665
115377,8665,23935
115378,37974,19745
115379,11809,29314
115380,11809,15749
115381,19760,11391
115382,32758,9908
115383,7956,23653
115384,7956,26707
115385,7956,39504
115386,14321,27035
115387,22530,24779
115388,32207,22525
115389,32207,31664
115390,38829,13007
115391,22764,19886
115392,6910,36191
115393,6910,27311
115394,6910,23383
115395,6910,41397
115396,6910,7645
115397,6910,17494
115398,36191,13437
115399,36191,38362
115400,27311,11998
115401,27311,16613
115402,27311,21845
115403,23383,19847
115404,41397,24005
115405,7645,14456
115406,6913,14894
115407,14894,11893
115408,14894,9666
115409,5787,8560
115410,5787,41445
115411,6915,19408
115412,6915,19922
115413,19408,37302
115414,19408,36430
115415,19922,26502
115416,19922,34643
115417,19922,29383
115418,20996,20814
115419,6920,29563
115420,29563,35749
115421,29563,33390
115422,29563,22258
115423,6921,12165
115424,12165,32864
115425,12165,33371
115426,12165,32684
115427,23374,18428
115428,23623,4932
115429,7086,41707
115430,7086,24111
115431,7086,8918
115432,7086,2920
115433,7086,17899
115434,7086,9545
115435,25981,14240
115436,25981,25900
115437,34275,14573
115438,34275,25647
115439,34275,4932
115440,34275,39352
115441,24385,21714
115442,24385,33319
115443,24385,28240
115444,34979,41450
115445,34979,35973
115446,6927,38660
115447,6928,34503
115448,6928,37119
115449,34503,25167
115450,37119,18771
115451,37119,35293
115452,7810,26911
115453,7810,35722
115454,7810,37480
115455,22934,25688
115456,16059,27977
115457,20643,17623
115458,20643,37367
115459,20643,22070
115460,20643,39182
115461,34665,8290
115462,6931,29925
115463,29925,18611
115464,29925,36963
115465,31291,40543
115466,13682,10458
115467,13682,15182
115468,13682,25184
115469,10458,7689
115470,10458,16448
115471,10458,15182
115472,6937,15752
115473,14461,15442
115474,6939,39893
115475,39893,25583
115476,39695,27991
115477,39695,12715
115478,39695,22202
115479,39695,36218
115480,27991,36968
115481,27991,16147
115482,27991,19624
115483,27991,19022
115484,27991,27034
115485,12715,33460
115486,12715,19624
115487,12715,19022
115488,36218,41112
115489,22498,3675
115490,22498,30549
115491,6942,27192
115492,6942,7844
115493,27192,36150
115494,7844,12971
115495,41525,38520
115496,41525,34061
115497,40345,16642
115498,40345,35105
115499,40345,38379
115500,37647,10566
115501,37647,41451
115502,9712,18897
115503,9712,37094
115504,9712,34598
115505,24534,32337
115506,6948,35730
115507,35730,38187
115508,17196,30169
115509,17196,2746
115510,36057,32222
115511,41436,38280
115512,6953,21625
115513,6953,34848
115514,21625,8592
115515,12033,12574
115516,12460,23747
115517,12460,36964
115518,12460,24806
115519,6957,23332
115520,6957,19774
115521,6957,18781
115522,6957,39113
115523,23332,656
115524,23332,24720
115525,23332,33818
115526,23332,26378
115527,23332,34721
115528,23332,34347
115529,19774,12675
115530,19774,16795
115531,19774,31720
115532,18781,11393
115533,18781,34297
115534,18781,40712
115535,18781,24682
115536,39113,26085
115537,25562,16322
115538,25562,20490
115539,6959,12887
115540,34001,27691
115541,34001,19902
115542,34001,31776
115543,27384,13681
115544,27384,15282
115545,27384,38580
115546,2475,37645
115547,37645,31208
115548,37645,17890
115549,37645,24448
115550,37645,31058
115551,6974,11171
115552,11171,16979
115553,9096,37043
115554,9096,20729
115555,9096,21583
115556,34892,23498
115557,36780,18984
115558,36780,39226
115559,40855,30981
115560,40855,19548
115561,40855,9936
115562,40855,38081
115563,40855,26923
115564,40855,11766
115565,40855,35747
115566,19548,39901
115567,38081,23448
115568,11766,40318
115569,35747,27277
115570,35747,41350
115571,12714,11262
115572,6981,9788
115573,9788,18813
115574,9788,23923
115575,26552,22900
115576,22850,34128
115577,6984,21454
115578,6984,11427
115579,6985,10129
115580,10129,8138
115581,26502,41220
115582,19019,13203
115583,19019,32647
115584,8707,7245
115585,8707,40715
115586,8707,38012
115587,8707,41290
115588,8306,12182
115589,28071,18441
115590,28071,31682
115591,35122,26533
115592,25548,37840
115593,25548,25678
115594,25548,37233
115595,34217,10774
115596,34217,13164
115597,34217,27934
115598,34217,41073
115599,10428,39619
115600,22012,11473
115601,22012,36414
115602,38828,29176
115603,30418,41389
115604,37638,19703
115605,28757,35274
115606,28757,28313
115607,28757,25936
115608,35274,26152
115609,35274,40273
115610,28313,17540
115611,25936,32812
115612,24797,17452
115613,13464,13498
115614,7003,36344
115615,7003,9117
115616,36344,21530
115617,9117,6919
115618,9117,10238
115619,23940,14864
115620,23940,16360
115621,32760,37490
115622,25963,32524
115623,7007,26198
115624,7007,32103
115625,7007,36673
115626,7007,32608
115627,32103,38326
115628,32608,18941
115629,32608,41107
115630,28153,19357
115631,32121,22512
115632,32121,37078
115633,32121,26084
115634,32121,27001
115635,32121,40769
115636,7011,28830
115637,28830,33864
115638,22397,9932
115639,22397,37354
115640,22397,37148
115641,17052,24448
115642,40738,10161
115643,40738,12350
115644,40738,18110
115645,40738,19811
115646,18301,34003
115647,31689,13615
115648,31689,17170
115649,18037,9186
115650,18037,10624
115651,18037,17770
115652,18037,33778
115653,9062,22520
115654,37587,40929
115655,22474,24491
115656,7025,28769
115657,28769,36205
115658,28769,13264
115659,11162,28692
115660,16319,29588
115661,16319,36009
115662,16319,36669
115663,7030,19768
115664,19768,21520
115665,19768,37215
115666,7031,15520
115667,7031,33106
115668,15520,12509
115669,15520,37428
115670,15520,38981
115671,15520,39016
115672,15520,38138
115673,15520,38850
115674,12839,12545
115675,28734,14947
115676,28734,25334
115677,10121,19354
115678,10121,11616
115679,36160,23992
115680,23992,24114
115681,13470,23975
115682,7037,31911
115683,31911,8032
115684,7040,30890
115685,7041,28695
115686,7041,37981
115687,7041,35233
115688,7041,33258
115689,28695,11694
115690,28695,31034
115691,28695,37981
115692,37981,11694
115693,37981,29909
115694,35233,17801
115695,35233,33258
115696,33258,6046
115697,7042,23381
115698,7042,38742
115699,38742,12594
115700,38742,36142
115701,38742,38997
115702,7045,25992
115703,25992,14625
115704,7604,35804
115705,7604,14068
115706,7604,13725
115707,7604,18511
115708,7604,20401
115709,40527,38998
115710,40527,10486
115711,40527,30756
115712,40527,35515
115713,7052,15561
115714,7052,41235
115715,7052,40325
115716,7052,7571
115717,15561,12440
115718,41235,10832
115719,41235,10963
115720,40325,14819
115721,26615,26161
115722,26615,29329
115723,12440,37215
115724,24089,21218
115725,24089,21520
115726,7059,13116
115727,13116,11369
115728,13116,22398
115729,13116,29564
115730,13116,38119
115731,13116,28022
115732,13116,32141
115733,41729,27498
115734,16684,29754
115735,16684,32936
115736,7064,22989
115737,22989,14931
115738,22989,18694
115739,7068,12175
115740,7068,11547
115741,7068,34473
115742,7068,35997
115743,11547,27299
115744,11547,29007
115745,34473,12959
115746,34473,18728
115747,34473,38512
115748,7070,41606
115749,7070,23799
115750,23799,33884
115751,7071,16671
115752,7071,27223
115753,27223,36084
115754,27223,4312
115755,28432,20443
115756,28432,26361
115757,28432,20695
115758,22727,8743
115759,22727,15809
115760,36205,13264
115761,36205,3202
115762,36205,38740
115763,13264,18282
115764,13264,20212
115765,7078,26316
115766,26316,8651
115767,26316,31041
115768,29764,17221
115769,29764,20899
115770,21246,1606
115771,21246,23995
115772,1113,32937
115773,7084,25288
115774,41707,33308
115775,41707,39014
115776,8918,9275
115777,8918,17899
115778,8918,40940
115779,8918,36274
115780,8918,2920
115781,8918,39014
115782,2920,17899
115783,2920,4023
115784,2920,39014
115785,9545,12584
115786,7088,6046
115787,7088,14772
115788,6046,37888
115789,6046,21836
115790,14772,21949
115791,14772,36907
115792,14772,39923
115793,7089,41140
115794,41140,11896
115795,7090,33385
115796,7092,15388
115797,7092,33292
115798,7092,33784
115799,15388,16415
115800,7093,7922
115801,7093,3961
115802,7922,7110
115803,7922,8920
115804,7922,24720
115805,7922,16108
115806,22028,20217
115807,22028,40628
115808,22028,19586
115809,7693,15416
115810,7693,33202
115811,7693,25051
115812,27654,28828
115813,27654,1951
115814,21910,12734
115815,17740,26782
115816,17740,26094
115817,17740,37867
115818,14750,7272
115819,14750,11804
115820,14750,15263
115821,12334,10021
115822,33057,14443
115823,23499,33151
115824,15092,23289
115825,15092,21121
115826,38154,8594
115827,38154,11962
115828,38154,24009
115829,36880,9472
115830,22772,12351
115831,22772,15716
115832,22772,23639
115833,39678,17107
115834,39678,40922
115835,15767,11686
115836,15767,13691
115837,15767,33283
115838,15767,23061
115839,15767,39397
115840,15767,39134
115841,28955,10136
115842,28109,19444
115843,28109,39322
115844,28109,32495
115845,37681,18646
115846,28143,11917
115847,28143,33065
115848,7105,20228
115849,20228,31410
115850,25082,25061
115851,25082,32910
115852,20832,22995
115853,26581,11226
115854,26581,33660
115855,26581,28597
115856,26716,20978
115857,26716,32610
115858,26716,40411
115859,7108,11747
115860,34889,21102
115861,34889,40072
115862,34889,38138
115863,7110,8920
115864,7110,7648
115865,7110,24720
115866,8920,26807
115867,8920,6271
115868,8920,21268
115869,8920,17183
115870,8920,26072
115871,8920,12633
115872,8920,24720
115873,8920,40445
115874,7648,21378
115875,24720,656
115876,24720,12180
115877,24720,12959
115878,24720,28917
115879,24720,33818
115880,24720,28043
115881,26022,39460
115882,40093,11403
115883,40093,17500
115884,40093,19980
115885,31121,16980
115886,31121,38372
115887,27547,7337
115888,27547,13037
115889,5688,12586
115890,5688,5504
115891,5688,30469
115892,5688,31292
115893,25986,25503
115894,25986,32337
115895,25986,35887
115896,25986,36162
115897,28777,13939
115898,13939,21205
115899,13939,18295
115900,13939,31653
115901,7122,37132
115902,7122,20352
115903,37132,10429
115904,37132,16700
115905,37132,32250
115906,37132,25895
115907,20352,14020
115908,20352,19877
115909,7124,35546
115910,23644,32004
115911,7616,34769
115912,7616,28317
115913,7616,26085
115914,7616,40372
115915,7126,38501
115916,7126,9110
115917,38501,12828
115918,38501,21738
115919,38501,28272
115920,38501,32680
115921,38501,37553
115922,9110,26168
115923,7130,30779
115924,15447,7870
115925,15447,12635
115926,20753,10849
115927,24256,25822
115928,24256,33486
115929,16118,33486
115930,33486,25822
115931,33486,26753
115932,10473,8080
115933,7136,40378
115934,40378,11604
115935,40378,12443
115936,40378,21540
115937,24354,11671
115938,24354,41612
115939,16902,7158
115940,16902,7437
115941,16902,29238
115942,16902,36692
115943,16902,36813
115944,36357,7361
115945,36357,16890
115946,36357,26676
115947,36357,27126
115948,36357,34464
115949,36357,40929
115950,28739,15808
115951,28739,25332
115952,29746,23787
115953,25332,16890
115954,25332,39715
115955,22992,18946
115956,34516,10513
115957,34516,4887
115958,34516,31290
115959,37649,31290
115960,37649,22412
115961,37649,23283
115962,37138,34564
115963,37138,40380
115964,21124,17554
115965,40323,13309
115966,13309,19952
115967,21930,13342
115968,21930,38164
115969,21930,28848
115970,21930,30036
115971,14631,24510
115972,14631,9965
115973,28782,21450
115974,28782,22636
115975,22636,22732
115976,8069,39145
115977,8069,23800
115978,8069,19479
115979,8069,29520
115980,8069,16236
115981,41210,7227
115982,41210,7716
115983,27174,41708
115984,7154,33154
115985,7154,17826
115986,7154,22135
115987,33154,11763
115988,33154,12548
115989,33154,13814
115990,33154,32868
115991,17826,19372
115992,17826,4566
115993,22135,13330
115994,31280,12221
115995,22819,22131
115996,22819,28021
115997,22819,28289
115998,28021,11681
115999,28021,22131
116000,28021,31456
116001,12221,34446
116002,12221,16358
116003,12221,38024
116004,7157,38397
116005,38397,29298
116006,7158,10348
116007,27711,13407
116008,33348,16222
116009,33348,25240
116010,4440,30799
116011,15903,8809
116012,33618,32010
116013,7164,19560
116014,7164,28276
116015,7164,20822
116016,7164,8551
116017,7164,29600
116018,7164,24993
116019,19560,20822
116020,19560,24993
116021,28276,40364
116022,8551,27268
116023,25808,16282
116024,25808,38750
116025,28151,24512
116026,29570,16678
116027,29570,21037
116028,29570,27725
116029,29570,31737
116030,29570,34403
116031,7167,11322
116032,11322,12802
116033,17487,11898
116034,37506,41566
116035,37506,36781
116036,37506,32621
116037,41566,38362
116038,41566,36781
116039,36781,13437
116040,7170,10170
116041,7170,16799
116042,7170,22505
116043,16799,22505
116044,7171,18307
116045,7171,31786
116046,18307,16133
116047,31786,29031
116048,31786,37305
116049,7172,37136
116050,37136,22844
116051,7173,9556
116052,9556,14995
116053,7174,22811
116054,20375,8326
116055,20375,26847
116056,7176,40402
116057,7176,33376
116058,40402,33376
116059,33376,18208
116060,7177,40239
116061,7177,13049
116062,40239,21847
116063,40239,38162
116064,13049,22759
116065,13049,32096
116066,34911,22569
116067,41003,9321
116068,16566,41449
116069,16566,39564
116070,8696,9321
116071,8696,39564
116072,28265,17634
116073,28265,18902
116074,28265,23184
116075,28265,29901
116076,29555,13263
116077,7184,28707
116078,7184,26304
116079,28707,7253
116080,7185,18162
116081,7185,34152
116082,7185,20979
116083,18162,34152
116084,18162,20979
116085,34152,7656
116086,34152,8334
116087,34152,8280
116088,34152,12065
116089,34152,20979
116090,34152,39704
116091,33679,13811
116092,33679,21722
116093,33679,26520
116094,7188,24307
116095,24307,23392
116096,29111,39912
116097,29111,37445
116098,29111,33002
116099,31055,16934
116100,31055,40588
116101,7190,39662
116102,39662,26030
116103,15488,8684
116104,15488,9957
116105,15488,1091
116106,15488,1683
116107,15488,21688
116108,23639,15988
116109,23639,14044
116110,24736,8472
116111,7194,1739
116112,7194,34111
116113,1739,18179
116114,1739,36432
116115,34111,20600
116116,20296,21923
116117,7197,9525
116118,7197,22111
116119,9525,8238
116120,9525,15583
116121,9525,33498
116122,9525,17732
116123,9525,41094
116124,38686,39604
116125,38686,4648
116126,38686,26761
116127,38686,27181
116128,36189,15423
116129,30137,12756
116130,30137,40230
116131,19105,11166
116132,30157,14539
116133,30157,16346
116134,30157,18913
116135,30157,23200
116136,30157,32243
116137,30157,17528
116138,7204,11919
116139,7204,13121
116140,7204,22857
116141,11919,18809
116142,11919,22822
116143,13121,23957
116144,22857,10196
116145,22857,30915
116146,24800,14741
116147,17522,10480
116148,17522,25049
116149,16876,25705
116150,16876,31206
116151,7209,16540
116152,7209,21835
116153,21835,24820
116154,21835,26341
116155,21835,16589
116156,19738,29870
116157,19738,33265
116158,7211,23482
116159,23482,20538
116160,23482,34224
116161,7212,15210
116162,7212,9865
116163,7212,14793
116164,15210,10743
116165,15210,21983
116166,9865,18588
116167,36196,21583
116168,21583,12652
116169,21583,36522
116170,21583,30506
116171,21583,37043
116172,17326,13923
116173,17326,23500
116174,17326,29754
116175,22647,14201
116176,22647,37598
116177,32778,40507
116178,23378,15093
116179,23378,20695
116180,23378,24358
116181,23882,27210
116182,34518,17038
116183,34518,29756
116184,3829,26752
116185,3829,19621
116186,3829,36084
116187,3829,33043
116188,36084,9131
116189,36084,223
116190,36084,25161
116191,36084,39525
116192,33043,18991
116193,33043,7330
116194,33043,39872
116195,7224,21965
116196,7224,30799
116197,21965,15039
116198,30799,9115
116199,30799,19217
116200,30799,40631
116201,7225,25763
116202,25763,33281
116203,33857,33006
116204,7227,32919
116205,7227,31182
116206,32919,31182
116207,31182,20708
116208,31182,28027
116209,31182,32332
116210,27305,11857
116211,27305,38304
116212,7230,31197
116213,31197,16945
116214,7231,15570
116215,15570,30345
116216,15570,27518
116217,17907,27306
116218,9594,17543
116219,10047,36575
116220,10047,30969
116221,10047,39169
116222,21582,21198
116223,21582,29497
116224,21582,40067
116225,21582,30650
116226,10652,30391
116227,10652,27890
116228,13594,34596
116229,13594,27847
116230,16318,16444
116231,7237,12443
116232,12443,27725
116233,7238,8887
116234,7241,26298
116235,7241,31134
116236,7241,12152
116237,26298,23165
116238,26298,28260
116239,12152,21722
116240,35221,20829
116241,31602,5859
116242,12917,13758
116243,7244,41683
116244,19475,8064
116245,9981,16428
116246,9981,28481
116247,12996,9755
116248,12996,26929
116249,40335,18114
116250,28560,20905
116251,28560,37101
116252,20905,34298
116253,20905,22955
116254,20905,35001
116255,38010,15319
116256,38010,21547
116257,38010,19191
116258,38010,37074
116259,38010,23121
116260,38464,19394
116261,11434,12149
116262,15756,11284
116263,7252,5014
116264,5014,35824
116265,7253,6681
116266,7253,34218
116267,6681,13330
116268,6681,14519
116269,6681,36657
116270,34218,9807
116271,34218,20091
116272,34218,22590
116273,34218,36580
116274,7254,10165
116275,7254,23405
116276,7254,35074
116277,7254,35944
116278,10165,18601
116279,10165,33775
116280,23405,16580
116281,23405,39798
116282,23405,31194
116283,23405,32431
116284,23405,33775
116285,35944,41113
116286,39329,40641
116287,29985,7291
116288,29985,14047
116289,20939,12349
116290,20939,27803
116291,31192,7687
116292,31192,19758
116293,31192,20175
116294,31192,23306
116295,7256,24772
116296,7256,10886
116297,24772,8538
116298,24772,23091
116299,24772,24932
116300,24772,1911
116301,10886,32110
116302,18010,19661
116303,33825,35295
116304,33825,31235
116305,41722,10674
116306,41722,19324
116307,7259,30142
116308,7260,24776
116309,24776,24916
116310,15275,9991
116311,7263,31058
116312,34941,18515
116313,34941,23923
116314,34941,30146
116315,7265,23614
116316,7265,29984
116317,7265,18483
116318,29984,16848
116319,18483,10825
116320,18483,16814
116321,12529,8489
116322,12529,20467
116323,19346,12871
116324,19346,35515
116325,36211,19885
116326,36211,5877
116327,7269,36323
116328,7272,7307
116329,7272,30094
116330,7307,3625
116331,7307,25235
116332,30094,17804
116333,30094,29491
116334,30094,38291
116335,23747,12622
116336,23747,22481
116337,7421,11492
116338,13714,12556
116339,13714,38158
116340,13714,29955
116341,38158,29955
116342,22137,24064
116343,7276,29682
116344,29682,20899
